sr_,degree_1,campus,key_skills,key_skills_str,degree_1_specializations_Civil Engineering,degree_1_specializations_Computer Science Engineering,degree_1_specializations_Electronics  Telecommunication Engineering,degree_1_specializations_Mechanical
1241,0,1,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL",False,False,True,False
1242,1,0,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
1243,0,1,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
1244,0,1,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
1245,0,2,['CATIA'],CATIA,False,False,False,True
1246,0,3,['CATIA'],CATIA,False,False,False,True
1247,0,2,"['CAD,CAM']","CAD,CAM",False,False,False,True
1248,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1249,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1250,0,3,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
1251,1,0,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL",False,False,True,False
1252,0,3,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
1253,1,0,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
1254,1,0,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
1255,0,3,['CATIA'],CATIA,False,False,False,True
1256,0,2,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
1257,0,2,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
1258,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1259,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1260,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1261,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1262,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1263,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1264,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1265,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1266,0,2,"['CAD,CAM']","CAD,CAM",False,False,False,True
1267,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1268,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1269,0,2,['AUTOCAD'],AUTOCAD,False,False,False,True
1270,0,2,['AUTOCAD'],AUTOCAD,False,False,False,True
1271,0,3,['AUTOCAD'],AUTOCAD,False,False,False,True
1272,0,2,"['CAD,CAM']","CAD,CAM",False,False,False,True
1273,0,2,['AUTOCAD'],AUTOCAD,False,False,False,True
1274,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1275,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1276,0,3,['AUTOCAD'],AUTOCAD,False,False,False,True
1277,0,3,['AUTOCAD'],AUTOCAD,False,False,False,True
1278,0,3,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
1279,0,3,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
1280,0,3,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
1281,1,0,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL",False,False,True,False
1282,1,0,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL",False,False,True,False
1283,0,1,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, COE']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, COE",False,False,True,False
1284,0,2,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
1285,0,2,['CATIA'],CATIA,False,False,False,True
1286,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1287,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1288,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1289,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1290,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1291,0,3,['CATIA'],CATIA,False,False,False,True
1292,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1293,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1294,0,3,['AUTOCAD'],AUTOCAD,False,False,False,True
1295,0,3,['AUTOCAD'],AUTOCAD,False,False,False,True
1296,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1297,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1298,0,2,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1299,0,2,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1300,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1301,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1302,0,3,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
1303,0,3,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
1304,0,3,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
1305,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1306,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1307,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1308,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1309,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1310,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1311,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1312,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1313,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1314,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1315,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1316,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1317,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1318,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1319,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1320,0,2,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1321,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
1322,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
1323,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
1324,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
1325,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
1326,1,0,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
1327,1,0,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL",False,False,True,False
1328,0,3,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
1329,0,1,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
1330,0,3,['CATIA'],CATIA,False,False,False,True
1331,0,3,['CATIA'],CATIA,False,False,False,True
1332,0,3,['CATIA'],CATIA,False,False,False,True
1333,0,2,"['CAD,CAM']","CAD,CAM",False,False,False,True
1334,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1335,0,3,['AUTOCAD'],AUTOCAD,False,False,False,True
1336,0,2,"['CAD,CAM']","CAD,CAM",False,False,False,True
1337,0,2,['AUTOCAD'],AUTOCAD,False,False,False,True
1338,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1339,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1340,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1341,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1342,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1343,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
1344,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
1345,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
1346,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1347,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1348,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1349,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
1350,0,2,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
1351,0,2,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1352,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1353,0,2,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1354,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1355,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1356,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
1357,0,3,"['C,JAVA']","C,JAVA",False,False,True,False
1358,0,1,"['C,JAVA']","C,JAVA",False,False,True,False
1359,1,0,"['C,JAVA']","C,JAVA",False,False,True,False
1360,1,0,"['C,JAVA']","C,JAVA",False,False,True,False
1361,0,3,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
1362,0,2,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
1363,0,3,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
1364,0,3,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
1365,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1366,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1367,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1368,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1369,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1370,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
1371,0,3,"['C,PCB design']","C,PCB design",False,False,True,False
1372,0,3,"['C,PCB design']","C,PCB design",False,False,True,False
1373,0,2,"['C,PCB design']","C,PCB design",False,False,True,False
1374,0,1,"['C,PCB design']","C,PCB design",False,False,True,False
1375,0,1,"['C,PCB design']","C,PCB design",False,False,True,False
1376,0,1,"['C,PCB design']","C,PCB design",False,False,True,False
1377,0,1,"['C,PCB design']","C,PCB design",False,False,True,False
1378,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1379,0,2,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
1380,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1381,0,3,"['C,JAVA']","C,JAVA",False,False,True,False
1382,1,0,"['C,JAVA']","C,JAVA",False,False,True,False
1383,0,3,"['C,PCB design']","C,PCB design",False,False,True,False
1384,0,2,"['C,PCB design']","C,PCB design",False,False,True,False
1385,1,0,"['C,PCB design']","C,PCB design",False,False,True,False
1386,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1387,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1388,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1389,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1390,1,0,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
1391,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1392,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1393,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1394,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1395,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1396,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1397,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1398,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1399,0,2,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
1400,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1401,1,0,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
1402,1,0,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
1403,1,0,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
1404,0,2,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
1405,0,2,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
1406,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
1407,0,2,"['C,JAVA']","C,JAVA",False,False,True,False
1408,0,2,"['C,JAVA']","C,JAVA",False,False,True,False
1409,0,3,"['C,JAVA']","C,JAVA",False,False,True,False
1410,0,2,"['C,PCB design']","C,PCB design",False,False,True,False
1411,0,2,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1412,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
1413,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
1414,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
1415,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
1416,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1417,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1418,0,3,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
1419,0,2,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
1420,0,3,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
1421,0,1,"['C,PCB design']","C,PCB design",False,False,True,False
1422,1,0,"['C,PCB design']","C,PCB design",False,False,True,False
1423,1,0,"['C,PCB design']","C,PCB design",False,False,True,False
1424,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1425,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1426,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1427,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1428,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1429,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1430,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1431,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1432,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1433,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1434,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
1435,0,1,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
1436,0,3,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
1437,0,2,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
1438,0,3,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
1439,1,0,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
1440,0,3,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS",False,True,False,False
1441,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
1442,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
1443,0,2,"['C,JAVA']","C,JAVA",False,False,True,False
1444,0,1,"['C,JAVA']","C,JAVA",False,False,True,False
1445,1,0,"['C,JAVA']","C,JAVA",False,False,True,False
1446,1,0,"['C,JAVA']","C,JAVA",False,False,True,False
1447,1,0,"['C,JAVA']","C,JAVA",False,False,True,False
1448,0,3,"['C,PCB design']","C,PCB design",False,False,True,False
1449,0,1,"['C,PCB design']","C,PCB design",False,False,True,False
1450,1,0,"['C,PCB design']","C,PCB design",False,False,True,False
1451,1,0,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
1452,1,0,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
1453,0,2,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
1454,0,2,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
1455,0,2,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
1456,0,3,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
1457,0,3,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
1458,0,2,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
1459,0,2,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
1460,0,3,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS",False,True,False,False
1461,1,0,"['C,PCB design']","C,PCB design",False,False,True,False
